t,frame,id,class,dist,vel,alert
12.333333333333334,370,2,car,21.32738304,-75.26776320000008,safe
12.366666666666667,371,0,car,20.8,35.99999999999998,safe
12.366666666666667,371,3,car,15.600511705088,-467.97697327104,danger
12.366666666666667,371,1,car,16.80706674688,-143.68199639039997,danger
12.366666666666667,371,2,car,21.730953216,-12.107105279999963,safe
12.4,372,0,car,20.32,14.400000000000013,safe
12.4,372,1,car,18.722826698752,-57.472798556160036,safe
12.4,372,3,car,19.680204682035203,-122.39078930841612,danger
12.4,372,2,car,21.8923812864,-4.842842111999985,safe
12.433333333333334,373,0,car,20.128,5.760000000000005,safe
12.433333333333334,373,2,car,21.95695251456,-1.937136844800058,safe
12.433333333333334,373,1,car,8.089130679500801,319.010880577536,safe
12.433333333333334,373,3,car,8.472081872814082,336.24368427663364,danger
12.466666666666667,374,0,car,20.0512,2.3039999999999594,safe
12.466666666666667,374,2,car,21.982781005824002,-0.7748547379200232,safe
12.466666666666667,374,1,car,3.235652271800321,145.60435223101442,safe
12.466666666666667,374,3,car,3.388832749125633,152.49747371065345,danger
12.5,375,0,car,20.02048,0.921600000000069,safe
12.5,375,2,car,20.7931124023296,35.69005810483201,safe
12.5,375,1,car,1.2942609087201284,58.24174089240577,danger
12.5,375,3,car,1.3555330996502533,60.99898948426139,danger
12.533333333333333,376,2,car,20.31724496093184,14.276023241932805,safe
12.533333333333333,376,0,car,20.008192,0.36863999999994235,safe
12.533333333333333,376,1,car,1.1177043634880515,5.296696356962309,danger
12.533333333333333,376,3,car,0.5422132398601013,24.39959579370456,danger
12.533333333333333,376,5,car,29.0,,safe
12.566666666666666,377,2,car,21.326897984372735,-30.289590703226814,safe
12.566666666666666,377,0,car,20.003276800000002,0.14745599999997694,safe
12.566666666666666,377,1,car,1.0470817453952206,2.1186785427849264,danger
12.566666666666666,377,3,car,0.21688529594404052,9.759838317481824,danger
12.6,378,2,car,21.730759193749094,-12.115836281290768,safe
12.6,378,0,car,20.00131072,0.05898240000007604,safe
12.6,378,1,car,12.418832698158088,-341.152528582886,danger
12.6,378,3,car,18.086754118377616,-536.0960646730073,danger
12.633333333333333,379,0,car,20.000524288,0.02359295999994515,safe
12.633333333333333,379,2,car,21.892303677499637,-4.846334512516286,safe
12.633333333333333,379,1,car,5.567533079263235,205.53898856684557,danger
12.633333333333333,379,3,car,7.8347016473510465,307.5615741307971,danger
12.633333333333333,379,6,car,22.0,,safe
12.666666666666666,380,2,car,26.156921470999855,-127.93853380500653,safe
12.666666666666666,380,0,car,20.0002097152,0.009437184000020693,safe
12.666666666666666,380,3,car,3.7338806589404188,123.02462965231884,danger
12.666666666666666,380,1,car,17.707013231705293,-364.18440457326176,danger
12.666666666666666,380,6,car,22.0,0.0,safe
12.666666666666666,380,7,car,0.0,,safe
12.7,381,2,car,26.06276858839994,2.8245864779974283,safe
12.7,381,0,car,21.20008388608,-35.996225126400034,safe
12.7,381,1,car,12.362805292682122,160.32623817069515,danger
12.7,381,7,car,0.0,0.0,safe
12.7,381,6,car,22.0,0.0,safe
12.733333333333333,382,2,car,23.625107435359975,73.12983459119894,safe
12.733333333333333,382,0,car,21.680033554432,-14.398490050559971,safe
12.733333333333333,382,1,car,18.145122117072848,-173.46950473172177,danger
12.733333333333333,382,7,car,0.0,0.0,safe
12.733333333333333,382,6,car,22.6,-18.000000000000043,safe
12.766666666666667,383,2,car,22.65004297414399,29.25193383647958,safe
12.766666666666667,383,0,car,21.8720134217728,-5.759396020223946,safe
12.766666666666667,383,7,car,6.000000000000004,-180.00000000000014,safe
12.766666666666667,383,1,car,21.058048846829138,-87.38780189268869,danger
12.766666666666667,383,6,car,22.84,-7.199999999999953,safe
12.8,384,0,car,21.948805368709117,-2.3037584080895357,safe
12.8,384,2,car,22.260017189657596,11.70077353459181,caution
12.8,384,6,car,22.936,-2.8800000000000026,safe
12.8,384,7,car,14.400000000000002,-251.99999999999994,safe
12.8,384,1,car,22.223219538731655,-34.95512075707552,safe
12.833333333333334,385,0,car,21.979522147483646,-0.9215033632358782,safe
12.833333333333334,385,2,car,22.104006875863035,4.6803094138368095,caution
12.833333333333334,385,6,car,23.574399999999997,-19.151999999999916,safe
12.833333333333334,385,7,car,17.76,-100.79999999999998,safe
12.833333333333334,385,1,car,22.689287815492662,-13.982048302830208,safe
12.866666666666667,386,0,car,21.99180885899346,-0.3686013452943726,safe
12.866666666666667,386,6,car,23.82976,-7.660800000000094,safe
12.866666666666667,386,1,car,22.875715126197065,-5.592819321132083,safe
12.866666666666667,386,2,car,22.641602750345214,-16.12787623446536,caution
12.866666666666667,386,7,car,20.304000000000002,-76.32000000000002,safe
12.9,387,6,car,23.931904,-3.0643199999999737,safe
12.9,387,0,car,21.996723543597383,-0.14744053811774904,safe
12.9,387,7,car,21.3216,-30.527999999999942,safe
12.9,387,1,car,22.350286050478825,15.762872271547188,safe
12.9,387,2,car,22.856641100138084,-6.451150493786102,safe
12.933333333333334,388,0,car,21.998689417438953,-0.05897621524709962,safe
12.933333333333334,388,1,car,22.14011442019153,6.305148908618854,safe
12.933333333333334,388,7,car,21.72864,-12.211199999999955,safe
12.933333333333334,388,6,car,24.5727616,-19.22572800000001,safe
12.933333333333334,388,2,car,22.94265644005523,-2.580460197514398,safe
12.966666666666667,389,0,car,21.99947576697558,-0.02359048609875458,safe
12.966666666666667,389,7,car,20.691456000000002,31.11551999999989,safe
12.966666666666667,389,6,car,24.82910464,-7.690291200000026,safe
12.966666666666667,389,1,car,22.05604576807661,2.522059563447563,safe
12.966666666666667,389,2,car,22.977062576022092,-1.0321840790058445,safe
13.0,390,0,car,21.99979030679023,-0.009436194439587098,safe
13.0,390,7,car,19.6765824,30.44620800000004,safe
13.0,390,6,car,24.931641856,-3.0761164799999463,safe
13.0,390,1,car,22.022418307230645,1.0088238253790038,safe
13.0,390,2,car,22.990825030408836,-0.4128736316022952,safe
13.033333333333333,391,0,car,21.999916122716094,-0.0037744777758774717,safe
13.033333333333333,391,7,car,8.470632960000001,336.17848319999996,danger
13.033333333333333,391,6,car,24.972656742399998,-1.2304465919999785,safe
13.033333333333333,391,1,car,22.008967322892257,0.40352953015162285,safe
13.033333333333333,391,2,car,22.996330012163533,-0.16514945264091807,safe
13.066666666666666,392,0,car,21.999966449086436,-0.0015097911102657235,safe
13.066666666666666,392,6,car,24.989062696959998,-0.4921786367999914,safe
13.066666666666666,392,7,car,3.3882531840000008,152.47139328000003,danger
13.066666666666666,392,2,car,22.99853200486541,-0.0660597810563246,safe
13.066666666666666,392,1,car,22.003586929156903,0.16141181206062782,safe
13.1,393,0,car,21.999986579634573,-0.0006039164441062894,safe
13.1,393,7,car,1.3553012736000003,60.98855731200001,danger
13.1,393,1,car,9.40143477166276,378.06456472482427,safe
13.1,393,2,car,22.999412801946164,-0.026423912422615103,safe
13.1,393,6,car,24.995625078784002,-0.19687145472012446,safe
13.133333333333333,394,0,car,21.99999463185383,-0.0002415665777277809,safe
13.133333333333333,394,2,car,22.399765120778465,17.989430435030975,safe
13.133333333333333,394,7,car,0.5421205094400001,24.395422924800005,danger
13.133333333333333,394,1,car,4.3605739086651045,151.22582588992967,safe
13.133333333333333,394,6,car,24.9982500315136,-0.07874858188792189,safe
13.166666666666666,395,0,car,21.99999785274153,-9.662663096321467e-05,safe
13.166666666666666,395,1,car,13.744229563466043,-281.5096696440281,safe
13.166666666666666,395,7,car,0.21684820377600006,9.758169169920002,danger
13.166666666666666,395,2,car,22.159906048311385,7.195772174012411,safe
13.166666666666666,395,3,car,13.493552263576168,-292.79014813907247,danger
13.2,396,0,car,21.99999914109661,-3.8650652385285866e-05,safe
13.2,396,2,car,22.063962419324554,2.878308869604922,safe
13.2,396,3,car,17.39742090543047,-117.11605925562901,danger
13.2,396,7,car,0.08673928151040003,3.903267667968001,danger
13.233333333333333,397,0,car,21.999999656438643,-1.5460261018063193e-05,safe
13.233333333333333,397,2,car,22.02558496772982,1.1513235478420114,safe
13.233333333333333,397,3,car,7.5589683621721875,295.15357629774843,danger
13.266666666666667,398,0,car,20.799999862575458,35.99999381589555,safe
13.266666666666667,398,2,car,22.01023398709193,0.4605294191367193,safe
13.266666666666667,398,3,car,3.0235873448688753,136.06143051909936,danger
13.3,399,0,car,20.319999945030183,14.399997526358241,safe
13.3,399,2,car,9.404093594836771,378.18421176765474,safe
13.3,399,3,car,1.2094349379475502,54.424572207639756,danger
13.333333333333334,400,0,car,20.127999978012074,5.759999010543275,safe
13.333333333333334,400,2,car,4.721637437934708,140.4736847070619,safe
13.333333333333334,400,3,car,0.4837739751790201,21.769828883055904,danger
13.366666666666667,401,0,car,19.45119999120483,20.30399960421729,safe
13.366666666666667,401,2,car,18.08865497517388,-401.0105261171752,safe
13.366666666666667,401,3,car,0.793509590071608,-9.292068446777638,danger
13.4,402,0,car,19.180479996481935,8.121599841686873,safe
13.4,402,3,car,18.317403836028642,-525.7168273787111,danger
13.4,402,2,car,25.235461990069552,-214.40421044687014,safe
13.433333333333334,403,0,car,19.072191998592775,3.248639936674813,safe
13.433333333333334,403,3,car,7.326961534411457,329.7132690485156,danger
13.433333333333334,403,2,car,10.094184796027822,454.23831582125194,safe
13.466666666666667,404,0,car,19.02887679943711,1.2994559746699252,safe
13.466666666666667,404,3,car,2.930784613764583,131.8853076194062,danger
13.5,405,0,car,18.411550719774844,18.51978238986799,safe
13.5,405,3,car,1.1723138455058333,52.7541230477625,danger
13.5,405,2,car,4.037673918411129,181.69532632850078,safe
13.533333333333333,406,0,car,18.164620287909937,7.407912955947218,safe
13.533333333333333,406,2,car,1.6150695673644517,72.67813053140033,danger
13.533333333333333,406,3,car,0.46892553820233335,21.101649219104996,danger
13.566666666666666,407,0,car,18.065848115163973,2.9631651823789085,safe
13.6,408,0,car,18.02633924606559,1.1852660729515208,safe
13.633333333333333,409,0,car,18.010535698426235,0.4741064291806296,safe
13.666666666666666,410,0,car,18.004214279370494,0.18964257167223053,safe
13.7,411,0,car,18.001685711748195,0.07585702866897748,safe
13.733333333333333,412,0,car,17.400674284699278,18.030342811467506,safe
13.766666666666667,413,0,car,17.16026971387971,7.212137124587024,safe
13.8,414,0,car,17.064107885551884,2.884854849834788,safe
13.8,414,2,car,12.646027826945781,-330.9287477874399,danger
13.833333333333334,415,0,car,17.025643154220752,1.1539419399339579,safe
13.833333333333334,415,2,car,17.058411130778314,-132.371499114976,danger
13.866666666666667,416,0,car,16.4102572616883,18.46157677597354,safe
13.866666666666667,416,2,car,18.223364452311326,-34.94859964599037,safe
13.9,417,0,car,16.16410290467532,7.384630710389395,safe
13.9,417,2,car,18.689345780924533,-13.979439858396212,safe
13.933333333333334,418,0,car,16.06564116187013,2.953852284155758,safe
13.933333333333334,418,2,car,18.875738312369812,-5.591775943358357,safe
13.966666666666667,419,0,car,16.02625646474805,1.1815409136623245,safe
13.966666666666667,419,2,car,18.950295324947923,-2.2367103773433428,safe
14.0,420,0,car,16.01050258589922,0.4726163654649085,safe
14.0,420,2,car,18.980118129979168,-0.8946841509373371,safe
14.0,420,8,car,1.0,,safe
14.033333333333333,421,0,car,16.00420103435969,0.1890465461859847,safe
14.033333333333333,421,2,car,19.592047251991666,-18.357873660374935,safe
14.033333333333333,421,8,car,12.4,-342.0,safe
14.033333333333333,421,9,car,29.0,,safe
14.066666666666666,422,0,car,16.001680413743877,0.07561861847435125,safe
14.066666666666666,422,9,car,29.0,0.0,safe
14.066666666666666,422,2,car,19.836818900796665,-7.343149464149974,safe
14.066666666666666,422,8,car,16.96,-136.8,safe
14.066666666666666,422,10,car,13.0,,safe
14.1,423,0,car,15.40067216549755,18.030247447389804,safe
14.1,423,10,car,13.0,0.0,safe
14.1,423,9,car,27.8,35.99999999999998,safe
14.1,423,2,car,19.934727560318667,-2.9372597856600535,safe
14.1,423,8,car,18.784,-54.71999999999994,safe
14.1,423,11,car,13.0,,safe
14.133333333333333,424,0,car,15.16026886619902,7.21209897895589,safe
14.133333333333333,424,10,car,13.0,0.0,safe
14.133333333333333,424,11,car,13.0,0.0,safe
14.133333333333333,424,2,car,19.973891024127468,-1.1749039142640427,safe
14.133333333333333,424,8,car,18.913600000000002,-3.8880000000001047,safe
14.166666666666666,425,0,car,15.664107546479608,-15.115160408417623,safe
14.166666666666666,425,10,car,13.0,0.0,safe
14.166666666666666,425,2,car,19.389556409650986,17.530038434294468,safe
14.166666666666666,425,8,car,17.76544,34.44480000000002,safe
14.2,426,0,car,15.865643018591843,-6.04606416336706,safe
14.2,426,10,car,13.0,0.0,safe
14.2,426,5,car,23.0,180.0,safe
14.2,426,8,car,17.306176,13.77792000000003,safe
14.233333333333333,427,0,car,15.946257207436737,-2.418425665346824,safe
14.233333333333333,427,10,car,13.0,0.0,safe
14.233333333333333,427,1,car,16.297691825386416,-76.60386785761119,safe
14.233333333333333,427,8,car,17.1224704,5.511167999999991,safe
14.233333333333333,427,5,car,18.8,125.99999999999997,safe
14.233333333333333,427,7,car,10.23469571260416,-304.4386929328128,danger
14.266666666666667,428,0,car,15.978502882974695,-0.9673702661387296,safe
14.266666666666667,428,10,car,13.0,0.0,safe
14.266666666666667,428,8,car,17.648988160000002,-15.795532800000025,safe
14.266666666666667,428,7,car,14.293878285041664,-121.77547717312515,danger
14.266666666666667,428,5,car,17.12,50.39999999999999,danger
14.3,429,0,car,15.991401153189878,-0.3869481064555025,safe
14.3,429,10,car,12.399999999999999,18.000000000000043,safe
14.3,429,12,car,16.0,,safe
14.3,429,13,car,20.0,,safe
14.3,429,14,car,17.0,,safe
14.3,429,15,car,17.0,,safe
14.3,429,16,car,17.0,,safe
14.3,429,17,person,11.0,,safe
14.333333333333334,430,6,car,20.679300012605438,129.56850056724483,safe
14.333333333333334,430,0,car,15.396560461275952,17.8452207574178,safe
14.333333333333334,430,10,car,12.16,7.199999999999953,safe
14.333333333333334,430,13,car,17.0,90.0,safe
14.333333333333334,430,18,car,16.0,,safe
14.333333333333334,430,19,car,17.0,,safe
14.333333333333334,430,20,car,18.0,,safe
14.333333333333334,430,21,car,19.0,,safe
14.333333333333334,430,22,car,1.0,,safe
14.366666666666667,431,0,car,15.758624184510381,-10.861911697032891,safe
14.366666666666667,431,10,car,12.064,2.8800000000000026,safe
14.366666666666667,431,13,car,15.8,35.99999999999998,safe
14.366666666666667,431,21,car,19.0,0.0,safe
14.366666666666667,431,18,car,16.6,-18.000000000000043,safe
14.366666666666667,431,23,car,18.0,,safe
14.366666666666667,431,24,car,18.0,,safe
14.366666666666667,431,25,car,29.0,,safe
14.4,432,0,car,16.503449673804152,-22.344764678813114,safe
14.4,432,10,car,16.2256,-124.848,safe
14.4,432,13,car,16.52,-21.599999999999966,safe
14.4,432,18,car,16.84,-7.199999999999953,safe
14.4,432,23,car,18.0,0.0,safe
14.4,432,21,car,19.0,0.0,safe
14.4,432,24,car,18.6,-18.000000000000043,safe
14.4,432,26,car,24.0,,safe
14.433333333333334,433,0,car,17.401379869521662,-26.93790587152531,safe
14.433333333333334,433,10,car,22.09024,-175.93920000000003,safe
14.433333333333334,433,21,car,17.8,35.99999999999998,safe
14.433333333333334,433,13,car,21.008,-134.64,safe
14.433333333333334,433,26,car,24.6,-18.000000000000043,safe
14.433333333333334,433,18,car,16.936,-2.8800000000000026,safe
14.433333333333334,433,23,car,21.0,-90.0,safe
14.433333333333334,433,24,car,19.44,-25.199999999999996,safe
14.433333333333334,433,27,car,23.0,,safe
14.433333333333334,433,28,car,22.4,,safe
14.433333333333334,433,29,car,0.0,,safe
14.466666666666667,434,0,car,18.360551947808666,-28.775162348610124,safe
14.466666666666667,434,10,car,24.436096,-70.37567999999993,safe
14.466666666666667,434,13,car,22.803199999999997,-53.85599999999993,safe
14.466666666666667,434,27,car,23.0,0.0,safe
14.466666666666667,434,18,car,16.9744,-1.1519999999999797,safe
14.466666666666667,434,21,car,17.32,14.400000000000013,safe
14.466666666666667,434,26,car,26.04,-43.19999999999993,safe
14.466666666666667,434,24,car,20.976,-46.079999999999934,safe
14.466666666666667,434,30,car,26.0,,safe
14.466666666666667,434,31,car,0.0,,safe
14.5,435,0,car,19.344220779123468,-29.51006493944405,safe
14.5,435,10,car,25.374438400000003,-28.1502720000001,safe
14.5,435,13,car,24.12128,-39.54240000000006,safe
14.5,435,21,car,8.128,275.76,danger
14.5,435,18,car,16.98976,-0.4608000000000345,safe
14.5,435,24,car,22.190399999999997,-36.43199999999993,safe
14.5,435,27,car,23.0,0.0,safe
14.5,435,26,car,26.616,-17.280000000000015,safe
14.5,435,32,car,0.0,,safe
14.5,435,33,car,26.0,,safe
14.5,435,34,car,19.0,,safe
14.533333333333333,436,0,car,19.737688311649386,-11.804025975777535,safe
14.533333333333333,436,10,car,25.74977536,-11.260108799999955,safe
14.533333333333333,436,13,car,24.648512,-15.816960000000044,safe
14.533333333333333,436,21,car,3.8512000000000004,128.304,danger
14.533333333333333,436,27,car,23.0,0.0,safe
14.533333333333333,436,18,car,17.595903999999997,-18.184319999999907,safe
14.533333333333333,436,24,car,22.676159999999996,-14.572799999999972,safe
14.533333333333333,436,26,car,26.8464,-6.911999999999985,safe
14.533333333333333,436,33,car,26.0,0.0,safe
14.533333333333333,436,32,car,0.0,0.0,safe
14.533333333333333,436,35,car,23.0,,safe
14.566666666666666,437,0,car,19.895075324659754,-4.721610390311035,safe
14.566666666666666,437,10,car,25.899910144000003,-4.504043520000067,safe
14.566666666666666,437,13,car,25.4594048,-24.32678400000004,safe
14.566666666666666,437,30,car,11.0,450.0,safe
14.566666666666666,437,35,car,23.0,0.0,safe
14.566666666666666,437,21,car,15.940479999999999,-362.67839999999995,danger
14.566666666666666,437,18,car,7.638361599999999,298.72627199999994,safe
14.566666666666666,437,23,car,22.2,-35.99999999999998,safe
14.566666666666666,437,24,car,23.470464,-23.829120000000117,safe
14.566666666666666,437,26,car,26.93856,-2.764799999999994,safe
14.566666666666666,437,27,car,23.6,-18.000000000000043,safe
14.566666666666666,437,32,car,0.0,0.0,safe
14.566666666666666,437,36,car,27.0,,safe
14.6,438,0,car,19.358030129863902,16.111355843875543,safe
14.6,438,10,car,25.959964057600004,-1.801617408000027,safe
14.6,438,13,car,25.783761920000003,-9.730713600000058,safe
14.6,438,18,car,3.6553446399999996,119.49050879999997,safe
14.6,438,24,car,23.7881856,-9.531647999999961,safe
14.6,438,21,car,20.776191999999998,-145.07135999999997,danger
14.6,438,35,car,23.6,-18.000000000000043,safe
14.6,438,26,car,28.175424,-37.10592000000002,safe
14.6,438,27,car,23.84,-7.199999999999953,safe
14.6,438,32,car,0.0,0.0,safe
14.6,438,37,car,27.0,,safe
14.633333333333333,439,0,car,18.54321205194556,24.44454233755028,safe
14.633333333333333,439,13,car,25.913504768000003,-3.8922854399999807,safe
14.633333333333333,439,10,car,25.383985623040004,17.27935303679999,safe
14.633333333333333,439,21,car,22.7104768,-58.02854400000001,safe
14.633333333333333,439,24,car,23.91527424,-3.812659200000006,safe
14.633333333333333,439,18,car,2.662137856,29.79620351999998,danger
14.633333333333333,439,26,car,28.6701696,-14.84236800000005,safe
14.633333333333333,439,27,car,25.136,-38.87999999999998,safe
14.633333333333333,439,33,car,10.4,468.0,safe
14.633333333333333,439,32,car,0.0,0.0,safe
14.633333333333333,439,38,car,29.0,,safe
14.666666666666666,440,0,car,17.617284820778224,27.77781693502007,danger
14.666666666666666,440,13,car,25.965401907200004,-1.556914176000035,safe
14.666666666666666,440,10,car,24.553594249216,24.911741214720102,safe
14.666666666666666,440,26,car,28.868067840000002,-5.93694720000002,safe
14.666666666666666,440,24,car,23.366109696,16.474936319999998,safe
14.666666666666666,440,18,car,2.2648551424,11.918481408000003,danger
14.666666666666666,440,21,car,23.48419072,-23.21141760000007,safe
14.666666666666666,440,33,car,4.16,187.20000000000002,safe
14.666666666666666,440,38,car,29.0,0.0,safe
14.666666666666666,440,39,car,0.0,,safe
14.7,441,0,car,17.846913928311288,-6.888873225991929,danger
14.7,441,13,car,25.986160762880004,-0.622765670400014,safe
14.7,441,21,car,24.393676288,-27.284567040000027,safe
14.7,441,24,car,23.7464438784,-11.410025472000065,safe
14.7,441,18,car,2.10594205696,4.767392563200001,danger
14.7,441,26,car,28.947227136000002,-2.374778880000008,safe
14.7,441,10,car,23.6214376996864,27.96469648588804,danger
14.7,441,38,car,12.200000000000001,503.9999999999999,safe
14.7,441,39,car,0.0,0.0,safe
14.733333333333333,442,0,car,17.938765571324517,-2.755549290396857,danger
14.733333333333333,442,13,car,26.594464305152,-18.24910626815992,safe
14.733333333333333,442,24,car,23.89857755136,-4.564010188799941,safe
14.733333333333333,442,18,car,10.442376822784,-250.09304297472002,danger
14.733333333333333,442,21,car,24.1574705152,7.086173184000053,safe
14.733333333333333,442,26,car,28.9788908544,-0.949911551999918,safe
14.733333333333333,442,10,car,22.64857507987456,29.185878594355152,danger
14.733333333333333,442,37,car,10.8,486.0,safe
14.733333333333333,442,39,car,0.0,0.0,safe
14.733333333333333,442,38,car,4.880000000000001,219.60000000000002,safe
14.733333333333333,442,27,car,26.2544,-33.552000000000035,safe
14.766666666666667,443,0,car,18.575506228529807,-19.10221971615872,safe
14.766666666666667,443,13,car,26.8377857220608,-7.299642507263968,safe
14.766666666666667,443,26,car,28.99155634176,-0.3799646207999885,safe
14.766666666666667,443,18,car,13.7769507291136,-100.03721718988801,danger
14.766666666666667,443,24,car,23.959431020544,-1.8256040755199976,safe
14.766666666666667,443,21,car,24.66298820608,-15.165530726400043,safe
14.766666666666667,443,10,car,22.859430031949824,-6.325648562257875,danger
14.766666666666667,443,39,car,0.0,0.0,safe
14.8,444,0,car,18.830202491411924,-7.64088788646351,safe
14.8,444,13,car,26.93511428882432,-2.919857002905566,safe
14.8,444,18,car,6.710780291645441,211.9851131240448,danger
14.8,444,24,car,24.583772408217598,-18.730241630207978,safe
14.8,444,26,car,11.596622536704,521.84801415168,safe
14.8,444,21,car,24.865195282432,-6.066212290559996,safe
14.8,444,10,car,22.94377201277993,-2.530259424903214,danger
14.8,444,39,car,0.0,0.0,safe
14.8,444,38,car,1.9520000000000004,87.84000000000002,danger
14.8,444,40,car,0.0,,safe
14.833333333333334,445,0,car,18.93208099656477,-3.056355154585404,safe
14.833333333333334,445,26,car,4.6386490146816,208.739205660672,safe
14.833333333333334,445,13,car,26.974045715529726,-1.167942801162205,safe
14.833333333333334,445,24,car,24.833508963287038,-7.492096652083191,safe
14.833333333333334,445,18,car,17.084312116658175,-311.20595475038203,danger
14.833333333333334,445,21,car,24.346078112972798,15.573515083776108,safe
14.833333333333334,445,39,car,0.0,0.0,safe
14.833333333333334,445,10,car,16.977508805111974,178.9878962300387,danger
14.866666666666667,446,0,car,18.97283239862591,-1.2225420618342042,safe
14.866666666666667,446,13,car,28.18961828621189,-36.46717712046488,safe
14.866666666666667,446,18,car,21.233724846663268,-124.48238190015277,danger
14.866666666666667,446,24,car,24.933403585314814,-2.9968386608332764,safe
14.866666666666667,446,21,car,24.138431245189118,6.229406033510401,safe
14.866666666666667,446,26,car,2.45545960587264,65.49568226426881,danger
14.866666666666667,446,39,car,0.0,0.0,safe
14.866666666666667,446,10,car,14.59100352204479,71.59515849201551,danger
14.9,447,0,car,18.989132959450366,-0.48901682473363906,safe
14.9,447,13,car,28.675847314484756,-14.586870848185995,safe
14.9,447,18,car,23.493489938665306,-67.79295276006113,safe
14.9,447,24,car,25.57336143412593,-19.19873546433344,safe
14.9,447,26,car,0.982183842349056,44.19827290570752,danger
14.9,447,21,car,24.05537249807565,2.491762413404075,safe
14.9,447,10,car,20.236401408817915,-169.36193660319375,danger
14.9,447,39,car,0.0,0.0,safe
14.9,447,27,car,10.50176,472.5792,safe
14.933333333333334,448,0,car,18.99565318378015,-0.19560672989349825,safe
14.933333333333334,448,10,car,17.094560563527168,94.25522535872244,danger
14.933333333333334,448,21,car,24.02214899923026,0.99670496536163,safe
14.933333333333334,448,13,car,28.870338925793902,-5.834748339274398,safe
14.933333333333334,448,18,car,24.397395975466125,-27.11718110402458,safe
14.933333333333334,448,24,car,25.829344573650374,-7.679494185733375,safe
14.933333333333334,448,26,car,0.3928735369396224,17.679309162283005,danger
14.933333333333334,448,33,car,1.6640000000000001,74.88,danger
14.933333333333334,448,41,car,0.0,,safe
14.966666666666667,449,0,car,18.99826127351206,-0.07824269195733535,safe
14.966666666666667,449,10,car,17.037824225410866,1.702090143489059,danger
14.966666666666667,449,13,car,12.148135570317562,501.6661006642902,safe
14.966666666666667,449,18,car,24.15895839018645,7.153127558390295,safe
14.966666666666667,449,21,car,23.408859599692104,18.398681986144716,safe
14.966666666666667,449,24,car,25.93173782946015,-3.071797674293286,safe
14.966666666666667,449,26,car,0.15714941477584898,7.071723664913202,danger
14.966666666666667,449,42,car,0.0,,safe
15.0,450,0,car,19.599304509404824,-18.031297076782913,safe
15.0,450,13,car,5.459254228127024,200.66644026571612,safe
15.0,450,10,car,22.415129690164346,-161.3191639426044,danger
15.0,450,18,car,24.06358335607458,2.861251023356033,safe
15.0,450,24,car,10.97269513178406,448.77128093028267,safe
15.0,450,21,car,9.363543839876842,421.3594727944579,safe
15.0,450,26,car,0.0628597659103396,2.8286894659652817,danger
15.033333333333333,451,0,car,19.83972180376193,-7.212518830713144,safe
15.033333333333333,451,13,car,2.78370169125081,80.26657610628644,danger
15.033333333333333,451,35,car,10.040000000000001,406.8,safe
